id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01JQ7G4SCAQSKC5Y5H48MJ7V16,01JQ7FQ2NW8TBJBD4E8V3J20KM,2025-03-25T16:33:15.658362-04:00,01JQ7FQ2PEP32XPZ2GZT60EAX1,2025-03-25T16:33:15.658362-04:00,01JQ7FTHPPEHZ4M8BMHV3Z7F8T,2025-03-25T16:33:15.658362-04:00,01JQ7FVRAPN0ASDDR638P82F2M,2025-03-25T16:33:15.658362-04:00,01JQ7FVRCASQNY4QBRAHDGSJ9P,2025-03-25T16:33:15.658362-04:00,true,2025-03-25T16:33:22.455105-04:00
01JQ7G5DBQTSJSJD808B2CXCNS,01JQ7FQ2NW8TBJBD4E8V3J20KM,2025-03-25T16:33:36.119689-04:00,01JQ7FQ2PEP32XPZ2GZT60EAX1,2025-03-25T16:33:36.119689-04:00,01JQ7FTNWNRWVJF0C71QHTPX36,2025-03-25T16:33:36.119689-04:00,01JQ7FVRASJRWE4XZQ65D6F697,2025-03-25T16:33:36.119689-04:00,01JQ7FVREAHA5T50ABBYN50WP5,2025-03-25T16:33:36.119689-04:00,true,2025-03-25T16:33:39.657387-04:00
01JQ7C33N0F3701HNK5HHG2WJK,01JQ7BTTHVBN8JNB2D20AFDYKY,2025-03-25T15:22:26.336183-04:00,01JQ7BTTJQ4XSVZYVHZS1KYSFX,2025-03-25T15:22:26.336183-04:00,01JQ7BVGK7FDRWHRTPF6J6NZNP,2025-03-25T15:22:26.336183-04:00,01JQ7BVRRZ7T7HJB2Y8VRB0MX5,2025-03-25T15:22:26.336183-04:00,01JQ7BVRTWM0M70X9N3NCQECV9,2025-03-25T15:22:26.336183-04:00,,
01JQ7CFZ1RV26YVPRB7RVSSNYC,01JQ7CAP9F5RDSTVZFFXT8M33J,2025-03-25T15:29:27.608149-04:00,01JQ7CAPABJM6AHEKSW4MBVQFS,2025-03-25T15:29:27.608149-04:00,01JQ7CB878998XK04ZGARH1FD4,2025-03-25T15:29:27.608149-04:00,01JQ7CBAHFDWMWQF8NPWS8T01H,2025-03-25T15:29:27.608149-04:00,01JQ7CBAJZ94PWGKTHCVT34423,2025-03-25T15:29:27.608149-04:00,true,2025-03-25T15:29:32.64806-04:00
01JQ7CG41MP2NQ57927BQ0YC0J,01JQ7CAP9F5RDSTVZFFXT8M33J,2025-03-25T15:29:32.724767-04:00,01JQ7CAPABJM6AHEKSW4MBVQFS,2025-03-25T15:29:32.724767-04:00,01JQ7CB5KKV66CPJKXCAAKCGMZ,2025-03-25T15:29:32.724767-04:00,01JQ7CBAHG4HS2G881DBBBGRDE,2025-03-25T15:29:32.724767-04:00,01JQ7CBAK5Q03FXW5DN869N0Y0,2025-03-25T15:29:32.724767-04:00,true,2025-03-25T15:29:34.715004-04:00
01JQ7CG8PTET2T4R661QW42E5W,01JQ7CAP9F5RDSTVZFFXT8M33J,2025-03-25T15:29:37.499019-04:00,01JQ7CAPABJM6AHEKSW4MBVQFS,2025-03-25T15:29:37.499019-04:00,01JQ7CB878998XK04ZGARH1FD4,2025-03-25T15:29:37.499019-04:00,01JQ7CBAHJRC7V7T1XFR0QYDF7,2025-03-25T15:29:37.499019-04:00,01JQ7CBAKBAR1RQWB8KW3TRPYD,2025-03-25T15:29:37.499019-04:00,true,2025-03-25T15:29:43.335547-04:00
01JQ79YK97FDD43BK9Z8YWG6N4,01JQ79XPF0N0KBE52WAZ8EFWQ1,2025-03-25T14:45:01.351322-04:00,01JQ79XPFX87YKRPHCRC8PANME,2025-03-25T14:45:01.351322-04:00,01JQ79Y1F0X93MREKSK42WK57A,2025-03-25T14:45:01.351322-04:00,01JQ79Y8NG0TWTP9KYJYMEPVF9,2025-03-25T14:45:01.351322-04:00,01JQ79Y8PCJZ485NDSKDXNRDHX,2025-03-25T14:45:01.351322-04:00,true,2025-03-25T14:45:03.618894-04:00
01JQ7A18N0FRP1JB00CPZQ10HP,01JQ7A0HGKSWHCF12W9Z0CH5GR,2025-03-25T14:46:28.768581-04:00,01JQ7A0HH9Y8FJE56XT0N6YBKG,2025-03-25T14:46:28.768581-04:00,01JQ7A10KWPME05GFBECKEW81E,2025-03-25T14:46:28.768581-04:00,01JQ7A13NKVBD44HBFK297P2TF,2025-03-25T14:46:28.768581-04:00,01JQ7A13P9XR892QW8497E9M7Z,2025-03-25T14:46:28.768581-04:00,true,2025-03-25T14:46:33.383133-04:00
01JQ7A241WD5S602WXR6MTFTVM,01JQ7A0HGKSWHCF12W9Z0CH5GR,2025-03-25T14:46:56.828469-04:00,01JQ7A0HH9Y8FJE56XT0N6YBKG,2025-03-25T14:46:56.828469-04:00,01JQ7A0X9VWHMG56DZZ6C8G0D3,2025-03-25T14:46:56.828469-04:00,01JQ7A13NSYF2SCJAW3Q83BDGZ,2025-03-25T14:46:56.828469-04:00,01JQ7A13QDN2X5HPYFP223NQ02,2025-03-25T14:46:56.828469-04:00,true,2025-03-25T14:46:58.973191-04:00
01JQ7A18N0FRP1JB00CBEH35FF,01JQ7A0HGKSWHCF12W9Z0CH5GR,2025-03-25T14:46:28.768333-04:00,01JQ7A0HH9Y8FJE56XT0N6YBKG,2025-03-25T14:46:28.768333-04:00,01JQ7A0X9VWHMG56DZZ6C8G0D3,2025-03-25T14:46:28.768333-04:00,01JQ7A13NKVBD44HBFK297P2TF,2025-03-25T14:46:28.768333-04:00,01JQ7A13P9XR892QW8497E9M7Z,2025-03-25T14:46:28.768333-04:00,true,2025-03-25T14:46:30.931294-04:00
01JQ7G2A0TQH6P29K62Y5V8J4J,01JQ7FQ2NW8TBJBD4E8V3J20KM,2025-03-25T16:31:54.394406-04:00,01JQ7FQ2PEP32XPZ2GZT60EAX1,2025-03-25T16:31:54.394406-04:00,01JQ7FTHPPEHZ4M8BMHV3Z7F8T,2025-03-25T16:31:54.394406-04:00,01JQ7FVRAPN0ASDDR62PYM6C05,2025-03-25T16:31:54.394406-04:00,01JQ7FVRBZ0SE8M6G6RTWKADQF,2025-03-25T16:31:54.394406-04:00,true,2025-03-25T16:33:15.354387-04:00
01JQ7G56WAK638N3NKX60PYS2N,01JQ7FQ2NW8TBJBD4E8V3J20KM,2025-03-25T16:33:29.482508-04:00,01JQ7FQ2PEP32XPZ2GZT60EAX1,2025-03-25T16:33:29.482508-04:00,01JQ7FTNWNRWVJF0C71QHTPX36,2025-03-25T16:33:29.482508-04:00,01JQ7FVRAR2CR182W0MJM32KRM,2025-03-25T16:33:29.482508-04:00,01JQ7FVRE1V6CMYK0X2AKTSD2Q,2025-03-25T16:33:29.482508-04:00,true,2025-03-25T16:33:33.508881-04:00
